"","PlotID","Temperature","Density","block","HarvTime","Wei_all_per_m2","PH_max_202403270923","PH_90_202403270923","PH_max_202404300901","PH_90_202404300901","PH_max_202405151000","PH_90_202405151000","PH_max_202405290929","PH_90_202405290929","PH_max_202406121059","PH_90_202406121059","PH_max_202406241023","PH_90_202406241023","CC_m2_202403270923","CC_m2_202404300901","CC_m2_202405151000","CC_m2_202405290929","CC_m2_202406121059","CC_m2_202406241023","CC_rate_202403270923","CC_rate_202404300901","CC_rate_202405151000","CC_rate_202405290929","CC_rate_202406121059","CC_rate_202406241023","PV_m3_202403270923","PV_m3_202404300901","PV_m3_202405151000","PV_m3_202405290929","PV_m3_202406121059","PV_m3_202406241023","PV_ave_202403270923","PV_ave_202404300901","PV_ave_202405151000","PV_ave_202405290929","PV_ave_202406121059","PV_ave_202406241023","ExG_VI_202403270923","ExG_VI_202404300901","ExG_VI_202405151000","ExG_VI_202405290929","ExG_VI_202406121059","ExG_VI_202406241023","VARI_VI_202403270923","VARI_VI_202404300901","VARI_VI_202405151000","VARI_VI_202405290929","VARI_VI_202406121059","VARI_VI_202406241023","GRVI_VI_202403270923","GRVI_VI_202404300901","GRVI_VI_202405151000","GRVI_VI_202405290929","GRVI_VI_202406121059","GRVI_VI_202406241023","NDVI_median_202404300901","NDVI_median_202405151000","NDVI_median_202405290929","NDVI_median_202406121059","NDVI_median_202406241023","NDVI_median_202407080906","GNDVI_median_202404300901","GNDVI_median_202405151000","GNDVI_median_202405290929","GNDVI_median_202406121059","GNDVI_median_202406241023","GNDVI_median_202407080906","NDRE_median_202404300901","NDRE_median_202405151000","NDRE_median_202405290929","NDRE_median_202406121059","NDRE_median_202406241023","NDRE_median_202407080906"
"57","T2-29_2_0","Low","dense",2,3,1804.93827160494,0,0,0.285972595214844,0.212104797363281,0.400115966796875,0.325164794921875,0.397483825683594,0.296112060546875,0,0,0,0,0,0.736091359079038,1.09327343731707,1.57322807310329,0,0,0,0.363501905718043,0.539888117193616,0.776902752149772,0,0,0,0.118291021636661,0.300725406473959,0.342919931119704,0,0,0,0.0584153193267461,0.148506373567387,0.169343175861582,0,0,0,144.194943422834,135.496140620476,132.734246928349,0,0,0,0.241392798530311,0.253296277332625,0.371978360052156,0,0,0,0.165685215610806,0.188031241106951,0.271720242157911,0,0,0.833333333331597,0.878787878786547,0.822222222220395,0.166666666666204,0.285714285712245,0.473684210523823,0.649122807016405,0.720930232556463,0.666666666665278,0.312499999999023,0.384615384612426,0.499999999996875,0.173333333333102,0.237113402061611,0.194805194804942,0.0731707317071386,0.124999999999219,0.0909090909088154
"58","T2-30_1_0","Mid-Long","dense",2,3,1780.24691358025,0,0,0.282135009765625,0.224992370605469,0.350395202636719,0.300483703613281,0.339958190917969,0.267013549804688,0,0,0,0,0,0.781576163260029,1.08521496652583,1.43963272654524,0,0,0,0.38596353741236,0.535908625444857,0.710929741503823,0,0,0,0.135160354372802,0.26214106615112,0.234573274536888,0,0,0,0.0667458540112605,0.129452378346232,0.115838654092291,0,0,0,147.224367734398,134.367188356105,124.072049621844,0,0,0,0.255998458166486,0.245925463411316,0.348031736906727,0,0,0,0.176382175482559,0.182189347743838,0.254821696351577,0,0,0.846153846152219,0.874999999998633,0.818181818180331,0.217391304346881,0.285714285712245,0.4999999999975,0.666666666665079,0.717647058822685,0.655172413791974,0.363636363634711,0.384615384612426,0.499999999997917,0.180722891566047,0.237113402061611,0.190476190475964,0.0909090909088154,0.124999999999219,0.103448275861712
"59","T2-30_2_0","Mid-Long","dense",2,3,2528.39506172839,0,0,0.299575805664062,0.248291015625,0.479331970214844,0.396163940429688,0.424598693847656,0.309410095214844,0,0,0,0,0,0.867600029007819,1.47405320714132,1.64484536891748,0,0,0,0.428444458769293,0.727927509699415,0.812269317983938,0,0,0,0.159824177826677,0.470736617594447,0.339854235208014,0,0,0,0.0789255199144084,0.232462527207134,0.167829251954575,0,0,0,151.781890408679,139.776669689509,127.474797857569,0,0,0,0.276223280083678,0.269101667002255,0.387008494405989,0,0,0,0.18650802934516,0.199579300904268,0.283233382155241,0,0,0.843137254900308,0.884057971013211,0.833333333329861,0.225806451612175,0.285714285712245,0.583333333330903,0.644444444443012,0.724999999999094,0.666666666665278,0.363636363634711,0.454545454541322,0.529411764702768,0.180722891566047,0.25714285714249,0.204819277108187,0.0909090909088154,0.124999999999219,0.10526315789446
"60","T2-31_1_0","Mid-Short","sparse",2,3,1467.17171717172,0,0,0.280662536621094,0.210691833496094,0.416572570800781,0.357437133789062,0.350341796875,0.278900146484375,0,0,0,0,0,0.638973917884135,1.13557473399164,1.68541052525511,0,0,0,0.322714099941482,0.573522592925069,0.851217436997528,0,0,0,0.0958802117503806,0.329740179724874,0.296209150907402,0,0,0,0.0484243493688791,0.166535444305492,0.149600581266364,0,0,0,142.293644511423,134.806951242596,128.363338127351,0,0,0,0.222765683518812,0.234892724208111,0.26485315221259,0,0,0,0.153019992474349,0.178248186046053,0.188655918505143,0,0,0.818181818180331,0.866666666664741,0.854545454543901,0.238095238094104,0.285714285712245,0.411764705879931,0.639344262294034,0.696969696967585,0.696969696968641,0.36842105262964,0.384615384612426,0.466666666663555,0.152941176470408,0.175257731958582,0.195876288659592,0.0967741935480749,0.124999999999219,0.0999999999995
"61","T2-31_2_0","Mid-Short","sparse",2,3,2078.28282828283,0,0,0.253128051757812,0.203948974609375,0.478256225585938,0.388645935058594,0.468955993652344,0.310928344726562,0,0,0,0,0,0.737831527776624,1.369883284716,1.86240542521313,0,0,0,0.37264218574577,0.691860244806061,0.940608800612691,0,0,0,0.115512406642701,0.449467326718447,0.366644402020582,0,0,0,0.0583395993144955,0.227003700362852,0.185173940414435,0,0,0,145.741800808564,134.874813683211,129.579620270615,0,0,0,0.2339223245472,0.246467503474593,0.302189841238972,0,0,0,0.16036533606149,0.183966713650217,0.216444419346995,0,0,0.826086956519943,0.868852459014969,0.866666666663778,0.189189189188678,0.285714285712245,0.285714285712245,0.636363636362479,0.702702702701753,0.714285714283673,0.310344827585137,0.384615384612426,0.428571428568367,0.159090909090728,0.185185185185014,0.207920792079002,0.0731707317071386,0.124999999999219,0.124999999999219
"62","T2-32_1_0","Mid-Long","sparse",2,3,2133.83838383838,0,0,0.286079406738281,0.226239013671875,0.429916381835938,0.375193786621094,0.427223205566406,0.243766784667969,0,0,0,0,0,0.79126157587949,1.36854398957041,1.78681767845331,0,0,0,0.399627058524995,0.691183833116371,0.902433170936014,0,0,0,0.131314671886786,0.423137771957336,0.246916811066807,0,0,0,0.0663205413569624,0.213705945432998,0.124705460134751,0,0,0,148.159123407831,134.862556730104,122.584334368046,0,0,0,0.24776179626137,0.242937781846295,0.279510059260553,0,0,0,0.170936879950534,0.18107747899854,0.198224219305646,0,0,0.836734693875843,0.870967741934079,0.853658536583284,0.189189189188678,0.285714285712245,0.555555555552469,0.647058823528143,0.707317073169869,0.698113207545853,0.312499999999023,0.384615384612426,0.515151515149954,0.164835164834984,0.191919191918998,0.203883495145433,0.0731707317071386,0.124999999999219,0.111111111110935
"63","T2-32_2_0","Mid-Long","sparse",2,3,2643.93939393939,0,0,0.271125793457031,0.236747741699219,0.468109130859375,0.37689208984375,0.383941650390625,0.264472961425781,0,0,0,0,0,0.907143072964814,1.56974471029754,1.89774932380433,0,0,0,0.458153067153947,0.792800358736132,0.958459254446632,0,0,0,0.157024790105537,0.493789270756465,0.316203188244196,0,0,0,0.0793054495482512,0.249388520584073,0.159698579921311,0,0,0,149.720321664123,136.043967236847,131.013564218221,0,0,0,0.253284503454416,0.246637777191039,0.312772165809441,0,0,0,0.174144061070733,0.183864594867275,0.227475127308472,0,0,0.841269841268506,0.874999999998633,0.859649122805509,0.189189189188678,0.333333333331111,0.56521739130189,0.652173913042533,0.710144927535203,0.702702702701753,0.294117647057958,0.428571428568367,0.499999999997917,0.17241379310325,0.199999999999765,0.204545454545222,0.0697674418603028,0.0999999999995,0.117647058823183
"64","T2-33_1_0","Low","standard",2,3,1476.54320987654,0,0,0.234291076660156,0.189039611816406,0.415428161621094,0.3421630859375,0.380706787109375,0.262031555175781,0,0,0,0,0,0.605200906977031,1.04462751363927,1.82114027607872,0,0,0,0.298864645420756,0.515865438834205,0.899328531396901,0,0,0,0.0832426290075847,0.292812512205846,0.285793597867624,0,0,0,0.0411074711148566,0.144598771459677,0.141132640922283,0,0,0,140.095572429504,133.304510177106,126.424287199559,0,0,0,0.212634683736634,0.240351708267917,0.305124857849837,0,0,0,0.147676137411162,0.181892913197177,0.22292592971874,0,0,0.8139534883702,0.868852459014969,0.846153846152544,0.189189189188678,0.333333333331111,0.583333333330903,0.633333333332278,0.699999999999125,0.685714285713306,0.294117647057958,0.428571428568367,0.499999999997917,0.142857142856973,0.191011235954842,0.194805194804942,0.0697674418603028,0.0999999999995,0.116279069767171
"65","T2-33_2_0","Low","standard",2,3,2027.16049382716,0,0,0.244270324707031,0.190529632568359,0.434654235839844,0.362175750732422,0.397476196289062,0.283538818359375,0,0,0,0,0,0.721826555150139,1.35325559498479,1.92744737885434,0,0,0,0.356457558098834,0.668274367893721,0.95182586610091,0,0,0,0.100077823141765,0.394757864862314,0.331652225604064,0,0,0,0.0494211472305012,0.194942155487562,0.163778876841513,0,0,0,147.857603079444,138.130860789745,135.321398448963,0,0,0,0.233216863353931,0.248891318774897,0.328510174071832,0,0,0,0.162992319557835,0.187567323009195,0.242919802709722,0,0,0.827586206895125,0.873015873014487,0.846153846152219,0.189189189188678,0.411764705879931,0.615384615382249,0.639344262294034,0.703703703702401,0.682539682538599,0.294117647057958,0.391304347824386,0.499999999998611,0.15789473684169,0.199999999999826,0.193548387096462,0.0526315789472299,0.0833333333329861,0.124999999999609
"66","T2-34_1_0","Low","sparse",2,3,1553.0303030303,0,0,0.247634887695312,0.198600769042969,0.382843017578125,0.321136474609375,0.343887329101562,0.271766662597656,0,0,0,0,0,0.545439850388867,0.986685973654385,1.40839698240068,0,0,0,0.275474671913569,0.498326249320397,0.71131160727307,0,0,0,0.0806510412292498,0.261393764465261,0.265816302802191,0,0,0,0.0407328491056817,0.132017052760233,0.134250657980905,0,0,0,143.322434320523,132.045171997789,131.420377737068,0,0,0,0.209214586681123,0.252791389055523,0.343229763553381,0,0,0,0.145585257772705,0.187963785303995,0.250399962197677,0,0,0.818181818180331,0.866666666665222,0.830508474574864,0.199999999999428,0.454545454543388,0.696969696967585,0.633333333332278,0.703703703701097,0.67999999999864,0.312499999999023,0.411764705879931,0.542857142855592,0.142857142856973,0.205479452054513,0.194805194804942,0.0526315789472299,0.076923076922781,0.142857142856803
"67","T2-34_2_0","Low","sparse",2,3,1420.70707070707,0,0,0.229949951171875,0.186447143554688,0.323196411132812,0.281845092773438,0.308685302734375,0.233314514160156,0,0,0,0,0,0.588921170871979,0.93527066001452,1.36327613523814,0,0,0,0.297434934783828,0.472358919199253,0.688523300625325,0,0,0,0.0828218638905664,0.222837333513918,0.235205581042478,0,0,0,0.0418292241871547,0.112544107835312,0.118790697496201,0,0,0,141.147224571404,136.093107239834,126.599321544846,0,0,0,0.211598685443461,0.249831550274349,0.33102544339524,0,0,0,0.146688409540113,0.186595517189832,0.240655741580686,0,0,0.8139534883702,0.868852459014969,0.818181818180331,0.189832689832207,0.428571428568367,0.703703703701097,0.633333333332278,0.702702702701753,0.661538461537444,0.294117647057958,0.428571428569388,0.542857142855592,0.152941176470408,0.21839080459745,0.191011235954842,0.0476190476189342,0.0833333333329861,0.13513513513477
"68","T2-35_1_0","High","sparse",2,3,1441.91919191919,0,0,0.224288940429688,0.189018249511719,0.310661315917969,0.272369384765625,0.374099731445312,0.234123229980469,0,0,0,0,0,0.555445820399989,0.933182267584116,1.26542632248256,0,0,0,0.280528192121206,0.471304175547533,0.639104203274022,0,0,0,0.0768962701700704,0.209096900407386,0.203294161858074,0,0,0,0.0388365000858941,0.105604495155245,0.102673819120239,0,0,0,144.586903331747,138.551246286882,128.123035961151,0,0,0,0.230262572358437,0.256657858353689,0.352096950494527,0,0,0,0.160422901075644,0.191281935544046,0.256786910207048,0,0,0.818181818179959,0.868852459014969,0.824561403507325,0.166666666666204,0.285714285712245,0.428571428569388,0.639344262294034,0.705882352940138,0.666666666665079,0.290322580644225,0.399999999996,0.466666666663555,0.152542372881097,0.225515838418599,0.195652173912831,0.049999999999875,0.124999999999219,0.0999999999995
"69","T2-35_2_0","High","sparse",2,3,1426.76767676768,0,0,0.251991271972656,0.204269409179688,0.348167419433594,0.283210754394531,0.316871643066406,0.240699768066406,0,0,0,0,0,0.614897768074765,0.921117261314982,1.17721575479731,0,0,0,0.310554428320588,0.465210738037869,0.594553411513794,0,0,0,0.0984814200517178,0.217805333686516,0.203100224944956,0,0,0,0.049738090935211,0.110002693781069,0.102575871184321,0,0,0,145.552745801247,135.316543260069,124.636932940417,0,0,0,0.240179889875295,0.24852027514498,0.326482292012416,0,0,0,0.165678126776856,0.182574423836045,0.23646802919038,0,0,0.821428571427105,0.866666666665222,0.799999999998667,0.166666666666204,0.285714285712245,0.473684210523823,0.64516129032154,0.706666666665724,0.650793650792618,0.294117647057958,0.399999999996,0.499999999996875,0.166666666666204,0.22580645161266,0.194029850745979,0.049999999999875,0.124999999999219,0.0909090909086776
"70","T2-36_1_0","High","dense",2,3,1619.75308641975,0,0,0.253486633300781,0.215001678466797,0.340263366699219,0.291336059570312,0.292823791503906,0.231155395507812,0,0,0,0,0,0.698975392516044,1.01881770718959,1.32988303624451,0,0,0,0.345173033341256,0.503119855402264,0.656732363577534,0,0,0,0.117892538567689,0.239374445253129,0.216092630950393,0,0,0,0.0582185375642907,0.118209602594138,0.106712410345873,0,0,0,146.73437243529,132.702645251201,120.090514784714,0,0,0,0.253127526653882,0.254061211668838,0.324687700585874,0,0,0,0.173992991235716,0.185773506177391,0.232679618791248,0,0,0.836734693875843,0.870967741934079,0.796610169490175,0.214285714284949,0.285714285712245,0.333333333331111,0.655172413791974,0.710526315788539,0.64516129032154,0.357142857141582,0.399999999996,0.43999999999824,0.170731707316865,0.232876712328448,0.19540229885035,0.0769230769228796,0.124999999999219,0.111111111110494
"71","T2-36_2_0","High","dense",2,3,2479.01234567901,0,0,0.295051574707031,0.248397827148438,0.482460021972656,0.380401611328125,0.407020568847656,0.285545349121094,0,0,0,0,0,0.880926057718283,1.39452404540301,1.55249222091033,0,0,0,0.435025213688041,0.688653849581732,0.766662825140905,0,0,0,0.169083324693074,0.432215389249883,0.283922161567104,0,0,0,0.0834979381200366,0.213439698395004,0.140208474847953,0,0,0,153.123321850141,141.015723477148,119.747420735728,0,0,0,0.279693246714303,0.282308047676886,0.356316295727696,0,0,0,0.190369806321884,0.206061037325363,0.260043599032068,0,0,0.846153846151676,0.880597014924059,0.824561403507325,0.199999999999333,0.285714285712245,0.411764705879931,0.652173913042061,0.722222222221219,0.661538461537444,0.333333333331746,0.454545454541322,0.466666666663555,0.180722891566047,0.256637168141366,0.204545454545222,0.0588235294115916,0.124999999999219,0.0999999999995
"72","T1-37_1_0","Mid-Long","standard",1,3,2728.39506172839,0,0,0.317054748535156,0.25799560546875,0.510818481445312,0.406501770019531,0.418388366699219,0.266551971435547,0,0,0,0,0,0.977631353695336,1.58027747212045,1.82670579257766,0,0,0,0.482780915405104,0.780383936849607,0.902076934606254,0,0,0,0.198666270813125,0.541802389891999,0.27610240020691,0,0,0,0.098106800401543,0.267556735749135,0.136346864299709,0,0,0,155.582605014612,136.817836978347,138.505643549123,0,0,0,0.282702817547464,0.261958921121656,0.335402105594941,0,0,0,0.19223682499878,0.191536995716949,0.229263830563707,0,0,0.843137254900308,0.868852459014969,0.857142857141633,0.199999999999333,0.285714285712245,0.47722567287624,0.652173913042061,0.676470588234299,0.692307692306627,0.333333333331944,0.384615384612426,0.4999999999975,0.19999999999975,0.17857142857111,0.168539325842507,0.0624999999998046,0.0588235294114186,0.0967741935480749
"73","T1-37_2_0","Mid-Long","standard",1,3,2518.51851851852,0,0,0.334220886230469,0.274234008789063,0.462654113769531,0.400289154052734,0.347640991210938,0.217580413818359,0,0,0,0,0,0.922026094720487,1.51549190694245,1.82278124279903,0,0,0,0.455321528257031,0.748391065156766,0.900138885332854,0,0,0,0.195971741761641,0.509100143580932,0.229758896568657,0,0,0,0.0967761687711808,0.251407478311571,0.113461183490695,0,0,0,157.174809043105,136.825375248219,129.471913417095,0,0,0,0.275387612342868,0.25716307462036,0.286933138337875,0,0,0,0.190391346442519,0.191034297253838,0.195992955305943,0,0,0.843137254900308,0.870967741934079,0.837837837835573,0.241379310343995,0.285714285712245,0.411764705879931,0.653846153844896,0.677419354837617,0.671641791043774,0.391304347824386,0.384615384612426,0.466666666663555,0.19999999999975,0.176470588235121,0.155555555555383,0.1111111111107,0.0588235294114186,0.0999999999995
"74","T1-38_1_0","High","standard",1,3,2567.9012345679,0,0,0.329780578613281,0.265052795410156,0.461349487304688,0.37454833984375,0.423347473144531,0.209333038330078,0,0,0,0,0,0.906845412529701,1.41900590666596,1.80281423515335,0,0,0,0.447824895076395,0.700743657612821,0.89027863464363,0,0,0,0.173479674511989,0.438534567517241,0.223490764989478,0,0,0,0.085668975067649,0.216560280255428,0.110365809871347,0,0,0,156.437747494125,137.541940684712,128.908258117372,0,0,0,0.276480401925433,0.262143908643926,0.297691363262243,0,0,0,0.190386103370608,0.193366834495871,0.200696963115898,0,0,0.83999999999832,0.866666666665222,0.842105263155679,0.225806451612175,0.285714285712245,0.384615384612426,0.653846153844896,0.676470588234299,0.678571428570217,0.363636363634711,0.384615384612426,0.466666666663555,0.19999999999975,0.176470588235121,0.157894736841898,0.0967741935480749,0.0588235294114186,0.0967741935480749
"75","T1-38_2_0","High","standard",1,3,2103.7037037037,0,0,0.306190490722656,0.224892425537109,0.389495849609375,0.334762573242188,0.327468872070312,0.208694458007812,0,0,0,0,0,0.699616507299365,1.19273312681512,1.65773212155316,0,0,0,0.345489633234254,0.589004013242032,0.818633146446007,0,0,0,0.124194568092357,0.337170966756059,0.187014308892941,0,0,0,0.0613306509098057,0.166504181114103,0.0923527451323167,0,0,0,148.728391513949,138.255256132527,128.041037145278,0,0,0,0.248576175841019,0.244762868025537,0.304188532924924,0,0,0,0.170857811009359,0.181981512314479,0.206272349995168,0,0,0.8139534883702,0.862068965515755,0.836734693875843,0.249999999998958,0.285714285712245,0.411764705879931,0.642857142855995,0.671641791043774,0.671232876711409,0.399999999998,0.384615384612426,0.466666666663555,0.185185185184956,0.163265306122282,0.149999999999813,0.11999999999952,0.0588235294114186,0.0909090909086776
"76","T1-39_1_0","Low","dense",1,3,1646.91358024691,0,0,0.24566650390625,0.200942993164062,0.44305419921875,0.329277038574219,0.397315979003906,0.271817016601562,0,0,0,0,0,0.593569253051059,1.05234548566468,1.66408943318288,0,0,0,0.293120618790646,0.519676783044285,0.821772559596484,0,0,0,0.0893546014947408,0.289380346716398,0.286051590217895,0,0,0,0.0441257291332053,0.142903874921678,0.141260044552047,0,0,0,144.819266614537,136.420848312993,144.303308611836,0,0,0,0.235344091571559,0.240939936003166,0.352977650749161,0,0,0,0.160883137933142,0.181433750090654,0.243254655651239,0,0,0.807692307690754,0.862068965515755,0.846153846152544,0.199999999999428,0.285714285712245,0.333333333331111,0.631578947366759,0.672131147539882,0.674418604649594,0.333333333332323,0.384615384612426,0.454545454541322,0.179487179486949,0.157894736841939,0.161290322580472,0.0810810810808619,0.0588235294114186,0.111111111110494
"77","T1-39_2_0","Low","dense",1,3,2002.46913580247,0,0,0.233734130859375,0.194496154785156,0.399993896484375,0.334394073486328,0.420906066894531,0.26800537109375,0,0,0,0,0,0.706600079046258,1.1745391427611,1.75789994324232,0,0,0,0.348938310640127,0.580019329758566,0.868098737403616,0,0,0,0.104650584619546,0.331551384878723,0.314669600669937,0,0,0,0.0516793010466895,0.163729078952456,0.155392395392562,0,0,0,144.908505307268,138.361667811334,147.336450110799,0,0,0,0.237105040510779,0.246090764322737,0.361931215377991,0,0,0,0.162178439531553,0.184403006616044,0.252349605882962,0,0,0.81132075471545,0.866666666664741,0.851851851850274,0.241379310343995,0.285714285712245,0.333333333331111,0.636363636360744,0.681159420288868,0.685714285713306,0.391304347824386,0.384615384612426,0.428571428568367,0.179487179486949,0.166666666666468,0.162162162161943,0.111111111110802,0.0588235294114186,0.111111111110494
"78","T1-40_2_0","High","sparse",1,3,2055.55555555556,0,0,0.271743774414062,0.233360290527344,0.400894165039062,0.34051513671875,0.372520446777344,0.288719177246094,0,0,0,0,0,0.749096830397841,1.13569958353911,1.56650355213756,0,0,0,0.378331732524162,0.573585648252074,0.791163410170485,0,0,0,0.136302496602757,0.321136534054211,0.272485217910825,0,0,0,0.0688396447488674,0.162190168714248,0.137618796924659,0,0,0,149.183743249157,134.952969232208,139.14614794543,0,0,0,0.250106016764271,0.247292787265518,0.33266907389469,0,0,0,0.173289195263247,0.183230619052896,0.228518232484227,0,0,0.833333333331018,0.860465116277069,0.838709677418002,0.179487179486719,0.285714285712245,0.333333333331111,0.655172413791974,0.682539682538599,0.673469387753728,0.312499999999023,0.384615384612426,0.444444444441975,0.179487179486949,0.166666666666468,0.170731707316865,0.0697674418603028,0.0666666666662222,0.111111111110494
"79","T1-41_1_0","Mid-Long","sparse",1,3,2085.85858585859,0,0,0.2647705078125,0.205085754394531,0.412620544433594,0.332130432128906,0.421745300292969,0.249575805664063,0,0,0,0,0,0.688671762069809,1.21447964799259,1.65722720871615,0,0,0,0.347814021247378,0.613373559592219,0.836983438745529,0,0,0,0.105045009292412,0.325511034311662,0.224502630217319,0,0,0,0.0530530349961675,0.164399512278617,0.113385166776424,0,0,0,148.046767878647,132.69022544442,138.61129767433,0,0,0,0.254504540780566,0.249161484027145,0.34168493243813,0,0,0,0.175868743724208,0.183890444133111,0.235272569460686,0,0,0.830508474574864,0.866666666660889,0.846153846152219,0.179487179486719,0.285714285712245,0.411764705879931,0.656249999998975,0.692307692306627,0.677419354837617,0.312499999999023,0.384615384612426,0.466666666663555,0.16883116883095,0.173913043477883,0.183673469387568,0.0697674418603028,0.0769230769224852,0.0909090909086776
"80","T1-41_2_0","Mid-Long","sparse",1,3,2530.30303030303,0,0,0.305389404296875,0.266422271728516,0.448043823242188,0.379287719726562,0.46783447265625,0.260688781738281,0,0,0,0,0,0.845080872243658,1.39155035618145,1.73492640915804,0,0,0,0.426808521335181,0.702803210192653,0.876225459170728,0,0,0,0.172388401985301,0.434543106203457,0.261096595990901,0,0,0,0.0870648494875257,0.219466215254271,0.131866967672172,0,0,0,152.186780362357,134.827470479935,137.426774345115,0,0,0,0.263910188588806,0.246025824879858,0.324515717671659,0,0,0,0.182489107368759,0.182166364598161,0.224509092701224,0,0,0.83999999999832,0.868852459014969,0.846153846152219,0.199999999999428,0.285714285712245,0.411764705879931,0.666666666665079,0.701492537312386,0.67272727272605,0.333333333332323,0.399999999996,0.466666666665111,0.173333333333102,0.17777777777758,0.199999999999667,0.0731707317071386,0.0769230769224852,0.0909090909086776
"81","T1-42_1_0","Mid-Short","sparse",1,3,2186.86868686869,0,0,0.258247375488281,0.214225769042969,0.50177001953125,0.401557922363281,0.479072570800781,0.232838439941406,0,0,0,0,0,0.727115752112539,1.35428844124113,1.85308748831181,0,0,0,0.367230177834616,0.683984061232892,0.935902771874653,0,0,0,0.118424512682156,0.445159706980299,0.285576553482251,0,0,0,0.0598103599404827,0.224828134838535,0.144230582566793,0,0,0,154.129112838795,136.540336079669,144.719017855151,0,0,0,0.260530900308286,0.252942240044181,0.34495213016838,0,0,0,0.181965978372322,0.189755489797889,0.236890748410666,0,0,0.836065573769121,0.873015873014487,0.863013698628955,0.199999999999428,0.285714285712245,0.428571428568367,0.657142857141918,0.703703703701097,0.690476190475368,0.333333333332222,0.399999999996,0.466666666663555,0.164179104477367,0.17999999999982,0.216494845360602,0.0769230769228796,0.0769230769224852,0.0909090909086776
"82","T1-42_2_0","Mid-Short","sparse",1,3,2797.9797979798,0,0,0.312118530273438,0.247901153564453,0.525413513183594,0.443794250488281,0.392326354980469,0.278900146484375,0,0,0,0,0,0.868504458791433,1.65493750150744,1.8981739095991,0,0,0,0.438638615551229,0.835827020963351,0.958673691716715,0,0,0,0.160574209675761,0.609935527897314,0.314762702939334,0,0,0,0.081098085694829,0.308048246412785,0.158971062090573,0,0,0,151.560510225035,141.456372967961,141.722453590028,0,0,0,0.266814892579538,0.262653603269079,0.339254481116129,0,0,0,0.182403801885171,0.19429463946282,0.231513986504681,0,0,0.836065573769121,0.876923076921728,0.866666666664741,0.238095238094104,0.285714285712245,0.523809523807029,0.657142857141918,0.709677419353694,0.699999999998833,0.36842105262964,0.384615384612426,0.499999999997917,0.170212765957266,0.184466019417297,0.22580645161266,0.0967741935480749,0.124999999999219,0.0833333333329861
"83","T1-43_1_0","Mid-Long","dense",1,3,2785.18518518518,0,0,0.285301208496094,0.248504638671875,0.532386779785156,0.398529052734375,0.400772094726562,0.27530517578125,0,0,0,0,0,0.92958209038106,1.50935157919871,1.76895064919795,0,0,0,0.459052884138795,0.745358804542571,0.873555876147135,0,0,0,0.181162587287173,0.507879047616296,0.254118251433232,0,0,0,0.0894630060677397,0.250804467958664,0.125490494534929,0,0,0,154.630358003193,134.144130509108,142.671803219067,0,0,0,0.272560040522793,0.256166945368014,0.340619275539261,0,0,0,0.185691063556314,0.187103362472011,0.233358432547645,0,0,0.83999999999832,0.862068965515755,0.850746268655447,0.249999999998958,0.285714285712245,0.466666666663555,0.647058823528143,0.661971830984983,0.687499999998926,0.399999999998,0.384615384612426,0.473684210525069,0.179487179486949,0.173913043478072,0.153846153846006,0.0967741935480749,0.124999999999219,0.0810810810808619
"84","T1-44_1_0","Mid-Short","standard",1,3,2224.69135802469,0,0,0.294364929199219,0.230419921875,0.436248779296875,0.368667602539062,0.358001708984375,0.289291381835938,0,0,0,0,0,0.779240673692216,1.30321362636709,1.68674165909815,0,0,0,0.384810209230724,0.643562284625723,0.832958843999087,0,0,0,0.132247879388247,0.390237788081738,0.289616035479822,0,0,0,0.0653075947596283,0.192710018805797,0.14302026443448,0,0,0,151.825853072058,136.19135514803,143.240152850283,0,0,0,0.251192433707957,0.252933555362786,0.359262493787012,0,0,0,0.173679747431655,0.188154914704435,0.245334586496252,0,0,0.8139534883702,0.859649122805509,0.846153846152544,0.170731707316657,0.285714285712245,0.333333333331111,0.642857142855995,0.661971830984983,0.682539682538599,0.314285714284816,0.384615384612426,0.428571428568367,0.179487179486949,0.166666666666493,0.153846153846006,0.0454545454544421,0.124999999999219,0.111111111110494
"85","T1-44_2_0","Mid-Short","standard",1,3,1609.87654320988,0,0,0.251510620117188,0.218231201171875,0.421516418457031,0.340133666992188,0.343345642089844,0.248496246337891,0,0,0,0,0,0.627376609392983,1.05077919134187,1.52543348296291,0,0,0,0.309815609576782,0.518903304366357,0.753300485413783,0,0,0,0.107776757078439,0.291306691882598,0.239854979279119,0,0,0,0.0532230899152785,0.143855156485233,0.118446903347713,0,0,0,145.099084324253,136.291515217977,138.664202590463,0,0,0,0.227800439722776,0.241508148368701,0.350203385896125,0,0,0,0.157320835170825,0.179701570246067,0.237230396695507,0,0,0.8139534883702,0.851851851848697,0.836734693875843,0.170731707316657,0.285714285712245,0.285714285712245,0.644444444443012,0.652173913042533,0.677419354837617,0.297297297296494,0.384615384612426,0.428571428568367,0.174999999999781,0.152941176470408,0.142857142856986,0.0434782608694706,0.124999999999219,0.0999999999995
